,FIPS,State,County,Unreliable,Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Quartile,YPLL Rate (AIAN),YPLL Rate (AIAN) 95% CI - Low,YPLL Rate (AIAN) 95% CI - High,YPLL Rate (AIAN) Unreliable,YPLL Rate (Asian),YPLL Rate (Asian) 95% CI - Low,YPLL Rate (Asian) 95% CI - High,YPLL Rate (Asian) Unreliable,YPLL Rate (Black),YPLL Rate (Black) 95% CI - Low,YPLL Rate (Black) 95% CI - High,YPLL Rate (Black) Unreliable,YPLL Rate (Hispanic),YPLL Rate (Hispanic) 95% CI - Low,YPLL Rate (Hispanic) 95% CI - High,YPLL Rate (Hispanic) Unreliable,YPLL Rate (White),YPLL Rate (White) 95% CI - Low,YPLL Rate (White) 95% CI - High,YPLL Rate (White) Unreliable,% Fair or Poor Health,95% CI - Low.1,95% CI - High.1,Quartile.1,Average Number of Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Quartile.2,Average Number of Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Quartile.3,Unreliable.1,% Low Birthweight,95% CI - Low.4,95% CI - High.4,Quartile.4,% LBW (AIAN),% LBW (AIAN) 95% CI - Low,% LBW (AIAN) 95% CI - High,% LBW (Asian),% LBW (Asian) 95% CI - Low,% LBW (Asian) 95% CI - High,% LBW (Black),% LBW (Black) 95% CI - Low,% LBW (Black) 95% CI - High,% LBW (Hispanic),% LBW (Hispanic) 95% CI - Low,% LBW (Hispanic) 95% CI - High,% LBW (White),% LBW (White) 95% CI - Low,% LBW (White) 95% CI - High,% Adults Reporting Currently Smoking,95% CI - Low.5,95% CI - High.5,Quartile.5,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,Quartile.6,Food Environment Index,Quartile.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Quartile.8,% With Access to Exercise Opportunities,Quartile.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Quartile.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.9,95% CI - High.9,Quartile.11,# Chlamydia Cases,Chlamydia Rate,Quartile.12,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Quartile.13,Teen Birth Rate (AIAN),Teen Birth Rate (AIAN) 95% CI - Low,Teen Birth Rate (AIAN) 95% CI - High,Teen Birth Rate (Asian),Teen Birth Rate (Asian) 95% CI - Low,Teen Birth Rate (Asian) 95% CI - High,Teen Birth Rate (Black),Teen Birth Rate (Black) 95% CI - Low,Teen Birth Rate (Black) 95% CI - High,Teen Birth Rate (Hispanic),Teen Birth Rate (Hispanic) 95% CI - Low,Teen Birth Rate (Hispanic) 95% CI - High,Teen Birth Rate (White),Teen Birth Rate (White) 95% CI - Low,Teen Birth Rate (White) 95% CI - High,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Quartile.14,# Primary Care Physicians,Primary Care Physicians Rate,Primary Care Physicians Ratio,Quartile.15,# Dentists,Dentist Rate,Dentist Ratio,Quartile.16,# Mental Health Providers,Mental Health Provider Rate,Mental Health Provider Ratio,Quartile.17,Preventable Hospitalization Rate,Quartile.18,Preventable Hosp. Rate (AIAN),Preventable Hosp. Rate (Asian),Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% with Annual Mammogram,Quartile.19,% Screened (AIAN),% Screened (Asian),% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,Quartile.20,% Vaccinated (AIAN),% Vaccinated (Asian),% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),# Completed High School,Population,% Completed High School,95% CI - Low.12,95% CI - High.12,Quartile.21,# Some College,Population.1,% Some College,95% CI - Low.13,95% CI - High.13,Quartile.22,# Unemployed,Labor Force,% Unemployed,Quartile.23,% Children in Poverty,95% CI - Low.14,95% CI - High.14,Quartile.24,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,Quartile.25,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.15,95% CI - High.15,Quartile.26,# Associations,Social Association Rate,Quartile.27,# Injury Deaths,Injury Death Rate,95% CI - Low.16,95% CI - High.16,Quartile.28,Injury Death Rate (AIAN),Injury Death Rate (AIAN) 95% CI - Low,Injury Death Rate (AIAN) 95% CI - High,Injury Death Rate (Asian),Injury Death Rate (Asian) 95% CI - Low,Injury Death Rate (Asian) 95% CI - High,Injury Death Rate (Black),Injury Death Rate (Black) 95% CI - Low,Injury Death Rate (Black) 95% CI - High,Injury Death Rate (Hispanic),Injury Death Rate (Hispanic) 95% CI - Low,Injury Death Rate (Hispanic) 95% CI - High,Injury Death Rate (White),Injury Death Rate (White) 95% CI - Low,Injury Death Rate (White) 95% CI - High,Average Daily PM2.5,Quartile.29,Presence of Water Violation,Quartile.30,% Severe Housing Problems,95% CI - Low.17,95% CI - High.17,Severe Housing Cost Burden,Severe Housing Cost Burden 95% CI - Low,Severe Housing Cost Burden 95% CI - High,Overcrowding,Overcrowding 95% CI - Low,Overcrowding 95% CI - High,Inadequate Facilities,Inadequate Facilities 95% CI - Low,Inadequate Facilities 95% CI - High,Quartile.31,% Drive Alone to Work,95% CI - Low.18,95% CI - High.18,Quartile.32,% Drive Alone (AIAN),% Drive Alone (AIAN) 95% CI - Low,% Drive Alone (AIAN) 95% CI - High,% Drive Alone (Asian),% Drive Alone (Asian) 95% CI - Low,% Drive Alone (Asian) 95% CI - High,% Drive Alone (Black),% Drive Alone (Black) 95% CI - Low,% Drive Alone (Black) 95% CI - High,% Drive Alone (Hispanic),% Drive Alone (Hispanic) 95% CI - Low,% Drive Alone (Hispanic) 95% CI - High,% Drive Alone (White),% Drive Alone (White) 95% CI - Low,% Drive Alone (White) 95% CI - High,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.19,95% CI - High.19,Quartile.33
202,6023,California,Humboldt,,2124.0,8530.0,7971.0,9089.0,4.0,15774.0,12722.0,18825.0,,,,,,,,,,6864.0,5383.0,8345.0,,8263.0,7631.0,8895.0,,16.0,14.0,18.0,3.0,3.7,3.3,4.0,3.0,5.2,4.9,5.5,4.0,,6.0,6.0,6.0,1.0,5.0,4.0,7.0,4.0,2.0,5.0,8.0,4.0,11.0,6.0,4.0,7.0,6.0,6.0,7.0,16.0,13.0,18.0,4.0,31.0,29.0,33.0,3.0,7.3,3.0,21.0,18.0,23.0,2.0,88.0,2.0,22.0,21.0,23.0,3.0,55.0,129.0,43.0,38.0,47.0,4.0,540.0,398.4,3.0,13.0,12.0,14.0,2.0,26.0,20.0,33.0,9.0,5.0,15.0,12.0,6.0,20.0,17.0,14.0,21.0,10.0,9.0,12.0,8194.0,8.0,7.0,9.0,2.0,80.0,59.0,1687:1,3.0,110.0,81.0,1239:1,2.0,758.0,556.0,180:1,1.0,1920.0,2.0,3481.0,1230.0,,1056.0,1879.0,25.0,4.0,12.0,24.0,35.0,20.0,25.0,43.0,3.0,33.0,42.0,33.0,39.0,44.0,85364,93815,91,90.0,92.0,1.0,24364,36267,67,63.0,71.0,2.0,3661.0,58714.0,6.2,2.0,24.0,18.0,29.0,4.0,56.0,48.0,,23.0,14.0,110782.0,21215.0,5.2,4.0,6047.0,26145.0,23.0,20.0,26.0,3.0,121,9.0,1.0,718.0,106.0,98.0,113.0,4.0,175.0,138.0,221.0,,,,108.0,61.0,179.0,54.0,40.0,73.0,110.0,101.0,119.0,6.8,2.0,Yes,2.0,25,23.0,27.0,21,19,23,4,4,5,1,1,2,4.0,69,67.0,71.0,1.0,60.0,47.0,73.0,73.0,64.0,82.0,,,,63.0,56.0,70.0,71.0,69.0,74.0,57701,18,16.0,20.0,1.0
203,6025,California,Imperial,,2039.0,7111.0,6696.0,7525.0,3.0,25504.0,16947.0,36861.0,,,,,,6454.0,4611.0,8789.0,,6548.0,6115.0,6982.0,,10926.0,9173.0,12679.0,,24.0,21.0,27.0,4.0,4.2,3.8,4.6,4.0,4.8,4.4,5.1,2.0,,6.0,5.0,6.0,1.0,,,,7.0,3.0,11.0,,,,5.0,5.0,6.0,7.0,5.0,8.0,14.0,12.0,16.0,3.0,36.0,35.0,38.0,4.0,6.2,4.0,32.0,29.0,35.0,4.0,80.0,3.0,19.0,18.0,20.0,1.0,29.0,156.0,19.0,15.0,23.0,1.0,731.0,403.4,3.0,31.0,30.0,33.0,4.0,,,,,,,26.0,14.0,44.0,33.0,31.0,35.0,10.0,7.0,15.0,12827.0,9.0,8.0,10.0,3.0,46.0,26.0,3919:1,4.0,58.0,32.0,3101:1,4.0,320.0,178.0,562:1,4.0,2250.0,3.0,,,3103.0,2064.0,2924.0,19.0,4.0,8.0,21.0,23.0,18.0,22.0,38.0,4.0,34.0,46.0,24.0,37.0,41.0,77672,110267,70,69.0,72.0,4.0,26257,48678,54,51.0,57.0,3.0,11981.0,69075.0,17.3,4.0,22.0,15.0,28.0,3.0,40.0,11.0,27.0,29.0,10.0,105847.0,18774.0,5.6,4.0,16715.0,51822.0,32.0,28.0,36.0,4.0,89,4.9,3.0,549.0,61.0,55.0,66.0,2.0,190.0,104.0,319.0,,,,73.0,42.0,117.0,50.0,45.0,55.0,134.0,111.0,157.0,10.8,4.0,Yes,2.0,26,24.0,28.0,17,15,19,11,9,12,1,0,1,4.0,80,78.0,82.0,4.0,83.0,64.0,100.0,76.0,67.0,86.0,,,,79.0,77.0,81.0,81.0,77.0,85.0,57287,22,20.0,24.0,1.0
204,6027,California,Inyo,,301.0,8004.0,6441.0,9567.0,4.0,18864.0,12208.0,27846.0,,,,,,,,,,,,,,6788.0,5048.0,8528.0,,14.0,12.0,15.0,2.0,3.3,3.0,3.5,2.0,5.1,4.8,5.3,3.0,,8.0,6.0,9.0,4.0,10.0,6.0,15.0,,,,,,,7.0,5.0,10.0,7.0,6.0,9.0,14.0,12.0,16.0,2.0,30.0,28.0,31.0,2.0,7.8,2.0,19.0,17.0,21.0,2.0,86.0,3.0,22.0,22.0,23.0,3.0,9.0,42.0,21.0,14.0,30.0,1.0,68.0,377.0,3.0,27.0,21.0,33.0,4.0,26.0,14.0,45.0,,,,,,,27.0,18.0,37.0,28.0,19.0,38.0,1387.0,10.0,9.0,12.0,4.0,15.0,83.0,1203:1,2.0,13.0,69.0,1459:1,3.0,91.0,480.0,208:1,1.0,2092.0,2.0,3426.0,,,,2049.0,30.0,3.0,18.0,33.0,,40.0,31.0,37.0,4.0,13.0,50.0,27.0,27.0,40.0,12658,13746,92,90.0,94.0,1.0,2825,4479,63,55.0,71.0,2.0,484.0,8229.0,5.9,1.0,17.0,11.0,23.0,2.0,21.0,,,23.0,3.0,118663.0,26615.0,4.5,2.0,911.0,3996.0,23.0,14.0,31.0,3.0,9,5.0,3.0,84.0,93.0,74.0,115.0,3.0,129.0,69.0,221.0,,,,,,,,,,105.0,80.0,136.0,5.2,1.0,No,1.0,15,12.0,18.0,12,10,15,2,1,4,2,1,3,1.0,69,66.0,73.0,2.0,80.0,75.0,86.0,,,,,,,70.0,60.0,80.0,66.0,62.0,70.0,8159,18,13.0,23.0,1.0
205,6029,California,Kern,,11288.0,8735.0,8522.0,8948.0,4.0,9769.0,7024.0,12513.0,,4943.0,4185.0,5702.0,,15364.0,14151.0,16578.0,,7270.0,7006.0,7534.0,,10070.0,9664.0,10477.0,,21.0,19.0,24.0,4.0,4.0,3.7,4.3,4.0,5.0,4.8,5.2,3.0,,7.0,7.0,8.0,4.0,9.0,7.0,12.0,10.0,9.0,11.0,14.0,13.0,15.0,7.0,7.0,7.0,7.0,6.0,7.0,15.0,13.0,17.0,3.0,35.0,34.0,36.0,4.0,7.1,4.0,28.0,26.0,31.0,4.0,86.0,2.0,18.0,17.0,19.0,1.0,265.0,832.0,32.0,30.0,34.0,3.0,5311.0,590.0,4.0,32.0,31.0,32.0,4.0,27.0,20.0,36.0,5.0,4.0,7.0,41.0,38.0,45.0,35.0,34.0,36.0,24.0,22.0,25.0,72557.0,10.0,9.0,11.0,4.0,446.0,49.0,2021:1,3.0,467.0,51.0,1965:1,4.0,2099.0,229.0,437:1,4.0,3009.0,4.0,9534.0,2259.0,4871.0,2991.0,2870.0,28.0,4.0,24.0,18.0,28.0,25.0,31.0,40.0,3.0,39.0,42.0,29.0,37.0,42.0,419417,552243,76,75.0,77.0,4.0,127929,257558,50,48.0,51.0,4.0,38555.0,383987.0,10.0,4.0,25.0,22.0,29.0,4.0,33.0,20.0,41.0,30.0,16.0,118853.0,24483.0,4.9,3.0,67431.0,262512.0,26.0,24.0,27.0,4.0,392,4.3,4.0,3802.0,85.0,82.0,88.0,3.0,108.0,76.0,150.0,43.0,35.0,53.0,126.0,112.0,139.0,58.0,55.0,61.0,126.0,120.0,132.0,12.9,4.0,Yes,2.0,24,23.0,25.0,17,16,17,9,9,10,1,1,1,4.0,80,79.0,81.0,4.0,65.0,58.0,73.0,74.0,69.0,79.0,77.0,72.0,83.0,79.0,78.0,81.0,81.0,80.0,82.0,346503,24,23.0,25.0,1.0
206,6031,California,Kings,,1493.0,6863.0,6417.0,7309.0,2.0,,,,,,,,,7803.0,5875.0,9731.0,,6288.0,5714.0,6861.0,,7645.0,6769.0,8521.0,,20.0,18.0,22.0,4.0,3.9,3.6,4.2,4.0,4.8,4.6,5.0,2.0,,6.0,6.0,7.0,2.0,,,,6.0,4.0,8.0,10.0,8.0,13.0,7.0,6.0,7.0,5.0,5.0,6.0,15.0,13.0,17.0,3.0,35.0,34.0,36.0,4.0,7.6,3.0,28.0,25.0,30.0,4.0,68.0,4.0,20.0,19.0,20.0,2.0,42.0,120.0,35.0,30.0,40.0,3.0,1028.0,672.2,4.0,31.0,29.0,33.0,4.0,35.0,19.0,59.0,9.0,5.0,16.0,28.0,20.0,37.0,37.0,34.0,39.0,19.0,16.0,22.0,10606.0,9.0,8.0,10.0,3.0,58.0,38.0,2633:1,4.0,92.0,60.0,1668:1,3.0,344.0,224.0,446:1,4.0,2824.0,4.0,,1005.0,4444.0,2941.0,2752.0,30.0,3.0,38.0,20.0,28.0,25.0,34.0,39.0,3.0,40.0,35.0,29.0,35.0,43.0,69403,94259,74,72.0,75.0,4.0,23963,46975,51,48.0,54.0,4.0,5386.0,55930.0,9.6,4.0,23.0,18.0,28.0,4.0,27.0,7.0,28.0,30.0,8.0,114940.0,28904.0,4.0,1.0,10161.0,41304.0,25.0,21.0,28.0,3.0,58,3.8,4.0,465.0,61.0,56.0,67.0,2.0,191.0,107.0,315.0,,,,65.0,45.0,91.0,55.0,47.0,62.0,73.0,62.0,83.0,12.3,4.0,Yes,2.0,21,19.0,23.0,14,12,15,8,7,9,1,0,1,2.0,78,76.0,79.0,3.0,71.0,53.0,89.0,82.0,81.0,82.0,83.0,74.0,92.0,78.0,76.0,81.0,80.0,77.0,83.0,55733,30,27.0,33.0,2.0
207,6033,California,Lake,,1448.0,11559.0,10572.0,12546.0,4.0,22619.0,15570.0,31766.0,,,,,,21581.0,14222.0,31399.0,,7650.0,6011.0,9289.0,,11800.0,10578.0,13022.0,,17.0,15.0,19.0,3.0,3.8,3.5,4.1,4.0,5.4,5.2,5.7,4.0,,7.0,6.0,8.0,3.0,4.0,2.0,6.0,,,,10.0,5.0,15.0,7.0,5.0,8.0,7.0,6.0,8.0,17.0,15.0,19.0,4.0,32.0,31.0,33.0,3.0,7.6,3.0,23.0,21.0,25.0,3.0,68.0,4.0,22.0,21.0,22.0,3.0,22.0,73.0,30.0,24.0,36.0,2.0,245.0,380.5,3.0,30.0,26.0,33.0,4.0,55.0,35.0,81.0,,,,,,,42.0,35.0,48.0,21.0,18.0,24.0,3723.0,8.0,6.0,9.0,2.0,29.0,45.0,2223:1,3.0,29.0,42.0,2371:1,4.0,258.0,375.0,267:1,3.0,2185.0,3.0,3917.0,,2893.0,1561.0,2189.0,27.0,4.0,27.0,24.0,18.0,21.0,27.0,28.0,4.0,29.0,26.0,22.0,27.0,28.0,42300,48848,87,85.0,88.0,3.0,8223,15190,54,48.0,60.0,3.0,2160.0,28371.0,7.6,3.0,25.0,16.0,34.0,4.0,39.0,,39.0,18.0,20.0,115222.0,22065.0,5.2,4.0,3315.0,14458.0,23.0,17.0,29.0,3.0,41,6.4,2.0,502.0,156.0,142.0,170.0,4.0,153.0,86.0,252.0,,,,249.0,152.0,384.0,95.0,73.0,121.0,173.0,156.0,190.0,3.1,1.0,Yes,2.0,20,17.0,22.0,16,14,19,3,2,4,1,0,1,2.0,69,66.0,73.0,2.0,58.0,42.0,73.0,,,,,,,72.0,65.0,80.0,67.0,62.0,72.0,24536,42,36.0,47.0,3.0
208,6035,California,Lassen,,419.0,7624.0,6522.0,8725.0,3.0,,,,,,,,,,,,,,,,,,,,,17.0,15.0,19.0,3.0,3.8,3.5,4.0,4.0,5.0,4.8,5.2,3.0,,8.0,7.0,9.0,4.0,,,,14.0,7.0,21.0,,,,11.0,8.0,14.0,7.0,6.0,8.0,17.0,15.0,19.0,4.0,32.0,31.0,33.0,3.0,7.6,3.0,23.0,21.0,25.0,3.0,45.0,4.0,22.0,21.0,23.0,3.0,18.0,45.0,40.0,33.0,47.0,4.0,71.0,232.2,1.0,24.0,20.0,28.0,3.0,,,,,,,,,,38.0,26.0,54.0,20.0,15.0,25.0,817.0,4.0,4.0,5.0,1.0,8.0,27.0,3752:1,4.0,36.0,109.0,921:1,1.0,97.0,293.0,342:1,3.0,2841.0,4.0,,5434.0,,1004.0,2812.0,30.0,3.0,28.0,,,34.0,30.0,27.0,4.0,11.0,27.0,14.0,32.0,27.0,19470,24323,80,78.0,82.0,4.0,4267,11381,37,34.0,41.0,4.0,544.0,9159.0,5.9,1.0,20.0,15.0,25.0,3.0,30.0,9.0,,15.0,14.0,109968.0,28858.0,3.8,1.0,1423.0,5385.0,26.0,20.0,33.0,4.0,19,6.3,2.0,168.0,110.0,93.0,126.0,4.0,,,,,,,,,,44.0,24.0,76.0,141.0,118.0,164.0,6.0,1.0,No,1.0,14,12.0,17.0,12,10,14,2,1,3,1,0,2,1.0,79,75.0,84.0,4.0,,,,,,,,,,60.0,43.0,77.0,75.0,72.0,79.0,8513,20,15.0,24.0,1.0
209,6037,California,Los Angeles,,94251.0,5558.0,5507.0,5608.0,2.0,7708.0,6601.0,8816.0,,3374.0,3267.0,3482.0,,10982.0,10729.0,11235.0,,5447.0,5376.0,5517.0,,5220.0,5123.0,5317.0,,16.0,14.0,18.0,3.0,3.1,2.9,3.4,2.0,4.6,4.4,4.9,2.0,,7.0,7.0,7.0,4.0,10.0,8.0,11.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,6.0,6.0,6.0,11.0,9.0,12.0,1.0,29.0,28.0,30.0,2.0,8.1,2.0,22.0,20.0,24.0,3.0,98.0,1.0,18.0,18.0,19.0,1.0,792.0,3668.0,22.0,21.0,22.0,1.0,53032.0,528.3,4.0,15.0,15.0,15.0,2.0,13.0,10.0,16.0,2.0,1.0,2.0,18.0,17.0,19.0,21.0,21.0,21.0,3.0,3.0,3.0,856709.0,10.0,10.0,11.0,4.0,7402.0,74.0,1343:1,2.0,9258.0,94.0,1062:1,2.0,41047.0,418.0,239:1,2.0,2519.0,3.0,3273.0,1569.0,4789.0,3062.0,2108.0,25.0,4.0,17.0,22.0,20.0,18.0,31.0,43.0,3.0,36.0,51.0,26.0,33.0,46.0,5540614,6922061,80,,,4.0,1970975,2995466,66,,,2.0,445205.0,4994057.0,8.9,4.0,18.0,17.0,19.0,3.0,22.0,10.0,27.0,23.0,8.0,156475.0,29626.0,5.3,4.0,547006.0,2163235.0,25.0,25.0,26.0,3.0,5933,6.0,3.0,22498.0,45.0,44.0,45.0,1.0,62.0,49.0,76.0,26.0,25.0,27.0,80.0,78.0,83.0,36.0,35.0,37.0,59.0,58.0,61.0,13.4,4.0,Yes,2.0,32,32.0,32.0,23,23,23,11,11,11,2,2,2,4.0,70,70.0,70.0,2.0,64.0,62.0,66.0,70.0,70.0,71.0,71.0,70.0,71.0,71.0,71.0,71.0,70.0,69.0,70.0,4753898,50,49.0,50.0,4.0
210,6039,California,Madera,,1759.0,7197.0,6728.0,7666.0,3.0,21742.0,14328.0,31633.0,,,,,,7855.0,5440.0,10976.0,,6393.0,5831.0,6956.0,,8109.0,7130.0,9087.0,,21.0,19.0,24.0,4.0,4.1,3.8,4.5,4.0,5.5,5.2,5.8,4.0,,6.0,6.0,7.0,2.0,9.0,5.0,14.0,8.0,5.0,10.0,13.0,9.0,17.0,6.0,6.0,7.0,6.0,5.0,7.0,15.0,14.0,18.0,4.0,36.0,34.0,37.0,4.0,7.7,3.0,27.0,25.0,30.0,4.0,74.0,4.0,19.0,18.0,20.0,1.0,56.0,170.0,33.0,29.0,37.0,3.0,668.0,424.6,3.0,30.0,28.0,31.0,4.0,22.0,11.0,41.0,,,,26.0,17.0,37.0,35.0,33.0,37.0,15.0,12.0,17.0,12806.0,10.0,9.0,12.0,4.0,69.0,44.0,2286:1,4.0,73.0,46.0,2184:1,4.0,280.0,176.0,569:1,4.0,2638.0,3.0,2119.0,852.0,4520.0,2292.0,2739.0,32.0,2.0,28.0,19.0,26.0,27.0,35.0,39.0,3.0,40.0,42.0,30.0,33.0,41.0,70784,98573,72,70.0,73.0,4.0,20405,41976,49,45.0,52.0,4.0,5476.0,61944.0,8.8,4.0,28.0,22.0,33.0,4.0,22.0,9.0,13.0,32.0,12.0,122474.0,28626.0,4.3,1.0,9707.0,43071.0,23.0,19.0,26.0,2.0,73,4.6,4.0,541.0,69.0,63.0,75.0,3.0,171.0,100.0,274.0,76.0,42.0,127.0,72.0,44.0,111.0,48.0,42.0,54.0,100.0,88.0,112.0,10.0,4.0,Yes,2.0,23,21.0,25.0,15,13,17,10,8,11,1,0,1,3.0,73,71.0,75.0,2.0,76.0,66.0,85.0,69.0,59.0,79.0,,,,73.0,72.0,74.0,74.0,71.0,77.0,56553,41,38.0,44.0,3.0
211,6041,California,Marin,,1894.0,3555.0,3269.0,3840.0,1.0,,,,,2440.0,1680.0,3427.0,,7411.0,5528.0,9294.0,,3755.0,3114.0,4396.0,,3393.0,3043.0,3742.0,,10.0,8.0,11.0,1.0,2.6,2.3,2.9,1.0,4.4,4.1,4.7,1.0,,6.0,5.0,6.0,1.0,,,,7.0,6.0,8.0,9.0,6.0,13.0,6.0,5.0,6.0,5.0,5.0,6.0,9.0,7.0,11.0,1.0,23.0,22.0,25.0,1.0,9.2,1.0,14.0,12.0,16.0,1.0,98.0,1.0,22.0,22.0,23.0,4.0,18.0,68.0,26.0,20.0,33.0,2.0,562.0,217.1,1.0,6.0,5.0,6.0,1.0,,,,,,,7.0,3.0,12.0,21.0,18.0,24.0,1.0,0.0,1.0,8224.0,4.0,4.0,5.0,1.0,377.0,147.0,683:1,1.0,319.0,123.0,816:1,1.0,2208.0,849.0,118:1,1.0,1208.0,1.0,,762.0,2230.0,1118.0,1141.0,34.0,2.0,,31.0,17.0,22.0,35.0,54.0,1.0,,54.0,34.0,40.0,55.0,180028,192700,93,93.0,94.0,1.0,42745,53601,80,77.0,83.0,1.0,5748.0,128920.0,4.5,1.0,8.0,6.0,10.0,1.0,28.0,4.0,14.0,17.0,3.0,,,,2.0,9194.0,52274.0,18.0,16.0,20.0,1.0,239,9.3,1.0,796.0,61.0,57.0,66.0,2.0,,,,33.0,23.0,47.0,94.0,66.0,130.0,42.0,34.0,52.0,66.0,61.0,72.0,6.4,2.0,Yes,2.0,22,21.0,23.0,18,17,19,5,4,5,1,1,1,3.0,59,57.0,60.0,1.0,,,,64.0,60.0,68.0,80.0,74.0,85.0,64.0,60.0,67.0,61.0,60.0,63.0,127959,44,42.0,46.0,4.0
212,6043,California,Mariposa,,277.0,7490.0,5844.0,9137.0,3.0,,,,,,,,,,,,,,,,,,,,,14.0,13.0,16.0,2.0,3.4,3.2,3.8,3.0,5.1,4.8,5.4,3.0,,7.0,5.0,8.0,3.0,,,,,,,,,,6.0,3.0,10.0,6.0,5.0,8.0,15.0,12.0,17.0,3.0,31.0,29.0,33.0,3.0,7.5,3.0,19.0,17.0,21.0,2.0,45.0,4.0,22.0,21.0,23.0,3.0,12.0,21.0,57.0,48.0,65.0,4.0,26.0,151.1,1.0,20.0,15.0,26.0,3.0,,,,,,,,,,24.0,13.0,40.0,20.0,14.0,27.0,971.0,8.0,7.0,10.0,3.0,6.0,35.0,2860:1,4.0,10.0,58.0,1715:1,3.0,55.0,321.0,312:1,3.0,2753.0,3.0,,,,,,30.0,3.0,20.0,29.0,,19.0,31.0,36.0,4.0,43.0,19.0,,36.0,36.0,12280,13513,91,88.0,94.0,2.0,2552,3619,71,59.0,82.0,2.0,558.0,7014.0,8.0,3.0,22.0,14.0,30.0,3.0,,,,9.0,24.0,106959.0,24273.0,4.4,2.0,1052.0,2893.0,36.0,25.0,48.0,4.0,14,8.2,1.0,92.0,106.0,85.0,130.0,4.0,,,,,,,,,,,,,,,,7.1,2.0,No,1.0,21,17.0,25.0,18,14,22,3,1,4,2,1,4,2.0,59,53.0,66.0,1.0,,,,,,,,,,64.0,48.0,79.0,63.0,54.0,73.0,6827,41,33.0,50.0,3.0
213,6045,California,Mendocino,,1347.0,8620.0,7867.0,9374.0,4.0,18357.0,13440.0,24486.0,,,,,,,,,,5777.0,4633.0,6920.0,,8562.0,7616.0,9507.0,,16.0,14.0,18.0,3.0,3.6,3.3,3.9,3.0,5.2,4.9,5.4,4.0,,7.0,6.0,7.0,3.0,8.0,6.0,11.0,12.0,6.0,17.0,,,,6.0,5.0,6.0,7.0,6.0,8.0,15.0,13.0,17.0,3.0,31.0,30.0,33.0,3.0,7.4,3.0,21.0,19.0,23.0,3.0,66.0,4.0,21.0,21.0,22.0,3.0,48.0,140.0,34.0,30.0,39.0,3.0,377.0,434.6,3.0,22.0,20.0,24.0,3.0,51.0,38.0,66.0,,,,,,,28.0,24.0,32.0,15.0,12.0,17.0,7213.0,11.0,10.0,13.0,4.0,76.0,88.0,1132:1,2.0,72.0,79.0,1268:1,2.0,624.0,683.0,146:1,1.0,2089.0,2.0,3313.0,1212.0,1023.0,2106.0,2046.0,27.0,4.0,24.0,19.0,48.0,28.0,27.0,37.0,4.0,28.0,33.0,18.0,32.0,38.0,56447,65151,87,85.0,88.0,3.0,12100,20892,58,53.0,62.0,3.0,2298.0,36920.0,6.2,2.0,22.0,15.0,29.0,3.0,29.0,6.0,,24.0,13.0,118000.0,23242.0,5.1,4.0,5562.0,19467.0,29.0,23.0,34.0,4.0,65,7.6,2.0,530.0,122.0,111.0,132.0,4.0,183.0,128.0,254.0,,,,,,,68.0,54.0,85.0,140.0,127.0,154.0,6.0,1.0,Yes,2.0,25,23.0,27.0,20,18,22,5,4,6,2,1,2,4.0,73,70.0,76.0,2.0,70.0,64.0,77.0,74.0,61.0,86.0,,,,72.0,67.0,78.0,75.0,72.0,78.0,37623,23,20.0,26.0,1.0
